,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,75.0,60.0,53.333333333333336,28.333333333333332,16.666666666666664,20.0,8.333333333333332,5.0,31.666666666666664,18.333333333333332,36.666666666666664,23.333333333333332,31.666666666666664,8.333333333333332,8.333333333333332,8.333333333333332,1.6666666666666667,0.0,10.0,5.0
A Tale of Two Cities,38.0,4.0,16.0,13.0,5.0,6.0,1.0,5.0,5.0,7.000000000000001,11.0,3.0,11.0,7.000000000000001,3.0,8.0,1.0,4.0,3.0,5.0
A thousand splendid suns,4.25531914893617,4.25531914893617,2.127659574468085,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,4.25531914893617,2.127659574468085,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,67.0,18.0,4.0,4.0,23.0,18.0,6.0,3.0,16.0,14.000000000000002,65.0,6.0,6.0,6.0,4.0,5.0,2.0,2.0,7.000000000000001,2.0
Adventures of Sherlock Holmes,9.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,80.43478260869566,47.82608695652174,36.95652173913043,56.52173913043478,30.434782608695656,19.565217391304348,8.695652173913043,4.3478260869565215,36.95652173913043,13.043478260869565,41.30434782608695,15.217391304347828,28.26086956521739,13.043478260869565,8.695652173913043,6.521739130434782,2.1739130434782608,2.1739130434782608,10.869565217391305,0.0
Dracula,73.33333333333333,44.44444444444444,28.888888888888886,12.222222222222221,21.11111111111111,12.222222222222221,5.555555555555555,7.777777777777778,16.666666666666664,15.555555555555555,22.22222222222222,14.444444444444443,12.222222222222221,6.666666666666667,8.88888888888889,4.444444444444445,3.3333333333333335,4.444444444444445,7.777777777777778,4.444444444444445
Dune,48.0,31.0,28.000000000000004,18.0,10.0,8.0,5.0,6.0,8.0,10.0,26.0,9.0,16.0,10.0,7.000000000000001,7.000000000000001,5.0,6.0,2.0,9.0
Fahrenheit 451,28.333333333333332,13.333333333333334,16.666666666666664,8.333333333333332,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,11.666666666666666,1.6666666666666667,21.666666666666668,3.3333333333333335,10.0,0.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,5.0,0.0
Frankenstein,77.08333333333334,52.083333333333336,50.0,45.83333333333333,25.0,18.75,12.5,12.5,22.916666666666664,20.833333333333336,58.333333333333336,39.58333333333333,18.75,10.416666666666668,8.333333333333332,14.583333333333334,8.333333333333332,8.333333333333332,6.25,8.333333333333332
Harry Potter and the Deathly Hallows,31.0,0.0,6.0,4.0,2.0,5.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0
Of Mice and Men,56.25,4.166666666666666,0.0,2.083333333333333,4.166666666666666,2.083333333333333,0.0,0.0,6.25,2.083333333333333,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson The Lightning Thief,12.631578947368421,0.0,0.0,1.0526315789473684,1.0526315789473684,2.1052631578947367,0.0,0.0,1.0526315789473684,0.0,8.421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pride and Prejudice,89.8989898989899,52.52525252525253,41.41414141414141,41.41414141414141,38.38383838383838,14.14141414141414,20.2020202020202,9.090909090909092,53.535353535353536,19.19191919191919,91.91919191919192,22.22222222222222,56.56565656565656,13.131313131313133,13.131313131313133,7.07070707070707,7.07070707070707,7.07070707070707,47.474747474747474,7.07070707070707
Sense and sensibility,16.0,8.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0
The Boy in the Striped Pyjamas,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,81.48148148148148,46.2962962962963,33.33333333333333,51.85185185185185,18.51851851851852,14.814814814814813,12.962962962962962,9.25925925925926,46.2962962962963,22.22222222222222,38.88888888888889,14.814814814814813,12.962962962962962,18.51851851851852,0.0,7.4074074074074066,1.8518518518518516,1.8518518518518516,16.666666666666664,5.555555555555555
The Handmaid s Tale,69.0,14.000000000000002,11.0,9.0,0.0,3.0,0.0,1.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
The Picture of Dorian Gray,58.9041095890411,27.397260273972602,20.54794520547945,36.986301369863014,15.068493150684931,15.068493150684931,6.8493150684931505,9.58904109589041,23.28767123287671,12.32876712328767,24.65753424657534,8.21917808219178,15.068493150684931,2.73972602739726,2.73972602739726,10.95890410958904,0.0,1.36986301369863,12.32876712328767,0.0
