Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,ellen,0,0.0,incorrect,ellen,0,0.0,incorrect
['jack'],john,0,0.25,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],jonah,0,0.44,incorrect,edward,0,0.2,incorrect,edward,0,0.2,incorrect
['jack'],unnamed character,0,0.19,incorrect,walt whitman,0,0.12,incorrect,walt whitman,0,0.12,incorrect
['jack'],brittany,0,0.17,incorrect,britney,0,0.0,incorrect,britney,0,0.0,incorrect
['jack'],sam,0,0.29,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['jack'],christian,0,0.15,incorrect,,0,0.29,incorrect,,0,0.29,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],julian,0,0.4,incorrect,mr. smith,0,0.0,incorrect,mr. smith,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],brad,0,0.25,incorrect,jeremy,0,0.2,incorrect,jeremy,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],my name,0,0.18,incorrect,john jenkins,0,0.25,incorrect,john jenkins,0,0.25,incorrect
['jack'],he,0,0.0,incorrect,teammate's name,0,0.11,incorrect,teammate's name,0,0.11,incorrect
['jack'],junior varsity,0,0.22,incorrect,varsity,0,0.18,incorrect,varsity,0,0.18,incorrect
['jack'],my boyfriend,0,0.0,incorrect,jeff gordon,0,0.13,incorrect,jeff gordon,0,0.13,incorrect
['jack'],janet,0,0.44,incorrect,girls,0,0.0,incorrect,girls,0,0.0,incorrect
['jack'],john,0,0.25,incorrect,marilla,0,0.18,incorrect,marilla,0,0.18,incorrect
['jack'],andrew,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],my mother,0,0.0,incorrect,kim kardashian,0,0.11,incorrect,kim kardashian,0,0.11,incorrect
['autumn'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['autumn'],carrie underwood,0,0.27,incorrect,britney,0,0.31,incorrect,britney,0,0.31,incorrect
['autumn'],reiko,0,0.0,incorrect,malcolm,0,0.31,incorrect,malcolm,0,0.31,incorrect
['jack'],emma,0,0.25,incorrect,stops.,0,0.0,incorrect,stops.,0,0.0,incorrect
['jack'],name,0,0.25,incorrect,tough,0,0.0,incorrect,tough,0,0.0,incorrect
['jack'],jack,1,1.0,correct,simon,0,0.0,incorrect,simon,0,0.0,incorrect
"['george w', 'w', 'george']",bush,0,0.0,incorrect,bush,0,0.0,incorrect,bush,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,everything,0,0.0,incorrect,everything,0,0.0,incorrect
['syl'],unnamed,0,0.0,incorrect,don't,0,0.0,incorrect,don't,0,0.0,incorrect
['syl'],lucy,0,0.29,incorrect,don't,0,0.0,incorrect,don't,0,0.0,incorrect
['lexy'],unknown,0,0.0,incorrect,camila,0,0.2,incorrect,camila,0,0.2,incorrect
['jack'],martha,0,0.2,incorrect,esther,0,0.0,incorrect,esther,0,0.0,incorrect
['jack'],deirdre,0,0.0,incorrect,thanks,0,0.4,incorrect,thanks,0,0.4,incorrect
['jack'],tommy,0,0.0,incorrect,kim jong-un,0,0.13,incorrect,kim jong-un,0,0.13,incorrect
['jack'],unnamed,0,0.18,incorrect,none,0,0.0,incorrect,none,0,0.0,incorrect
['sylv'],olivia,0,0.4,incorrect,robyn,0,0.22,incorrect,robyn,0,0.22,incorrect
['trevor'],connor,0,0.33,incorrect,kevin,0,0.36,incorrect,kevin,0,0.36,incorrect
['chloe'],brittany,0,0.0,incorrect,none,0,0.44,incorrect,none,0,0.44,incorrect
['chloe'],chloe,1,1.0,correct,kim,0,0.0,incorrect,kim,0,0.0,incorrect
['chloe'],olivia,0,0.18,incorrect,not available,0,0.22,incorrect,not available,0,0.22,incorrect
['kyle'],john,0,0.0,incorrect,dad,0,0.0,incorrect,dad,0,0.0,incorrect
['kyle'],cal,0,0.29,incorrect,kevin durant,0,0.25,incorrect,kevin durant,0,0.25,incorrect
['kyle'],chris,0,0.0,incorrect,wake forest,0,0.27,incorrect,wake forest,0,0.27,incorrect
['carter'],mrs. granger,0,0.33,incorrect,mrs. good,0,0.13,incorrect,mrs. good,0,0.13,incorrect
['brett'],parents' names,0,0.32,incorrect,parents' time,0,0.44,incorrect,parents' time,0,0.44,incorrect
['brett'],manual guy,0,0.0,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['brett'],walter bishop,0,0.11,incorrect,mike trout,0,0.4,incorrect,mike trout,0,0.4,incorrect
['brett'],unnamed,0,0.17,incorrect,not enough information,0,0.15,incorrect,not enough information,0,0.15,incorrect
['brett'],draco malfoy,0,0.12,incorrect,justin bieber,0,0.22,incorrect,justin bieber,0,0.22,incorrect
['brett'],jonah,0,0.0,incorrect,bob ross,0,0.31,incorrect,bob ross,0,0.31,incorrect
['zelda'],taiwan,0,0.18,incorrect,jason,0,0.2,incorrect,jason,0,0.2,incorrect
['brett'],unknown,0,0.0,incorrect,walter white,0,0.24,incorrect,walter white,0,0.24,incorrect
['brett'],dean winchester,0,0.2,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['brett'],christian,0,0.29,incorrect,george,0,0.36,incorrect,george,0,0.36,incorrect
['taylor'],sheila,0,0.17,incorrect,she's,0,0.0,incorrect,she's,0,0.0,incorrect
['sylv'],miss aldonka,0,0.25,incorrect,guilty,0,0.2,incorrect,guilty,0,0.2,incorrect
['dave'],the baby,0,0.17,incorrect,lucy,0,0.0,incorrect,lucy,0,0.0,incorrect
['beba'],unnamed baby,0,0.38,incorrect,emma,0,0.5,incorrect,emma,0,0.5,incorrect
['dave'],unnamed,0,0.36,incorrect,drake,0,0.67,incorrect,drake,0,0.67,incorrect
['john'],hostess,0,0.18,incorrect,waitress,0,0.0,incorrect,waitress,0,0.0,incorrect
